"id","region","price","year","manufacturer","model","condition","cylinders","fuel","odometer","title_status","transmission","VIN","drive","size","type","paint_color","county","state","lat","long","posting_date"
7315057680,"huntsville / decatur",21900,2013,"ford","f250","excellent",,"gas",184000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-30T17:11:39-0500"
7315056488,"huntsville / decatur",33900,2017,"chevrolet","silverado 2500","like new",,"gas",97000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-30T17:09:28-0500"
7315052385,"huntsville / decatur",24900,2014,"ford","f250","good",,"gas",119000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-30T17:01:13-0500"
7315050621,"huntsville / decatur",1800,2003,"honda","accord coupe","good",,"gas",152735,"clean","automatic",,"fwd",,"coupe","black",,"al",34.6583,-86.7295,"2021-04-30T16:57:52-0500"
7315045717,"huntsville / decatur",25000,2017,"ram","1500","excellent",6,"gas",96000,"clean","automatic",,"4wd","full-size","truck","grey",,"al",35.154446,-86.565399,"2021-04-30T16:48:06-0500"
7315039734,"huntsville / decatur",15950,2016,,"volkwagen gti","like new",4,"gas",65809,"clean","manual","3VWYT7AU0GM042418","fwd",,"hatchback","red",,"al",34.768443,-86.895068,"2021-04-30T16:35:58-0500"
7315036987,"huntsville / decatur",7950,2008,"toyota","rav4","good",4,"gas",173104,"clean","automatic","JTMZD33V485110620",,,,"silver",,"al",34.768443,-86.895068,"2021-04-30T16:30:45-0500"
7315036084,"huntsville / decatur",23950,2015,"nissan","370z","excellent",6,"gas",65919,"clean","manual","JN1AZ4EH3FM440847","rwd",,"coupe","silver",,"al",34.768443,-86.895068,"2021-04-30T16:29:04-0500"
7315034618,"huntsville / decatur",12500,2009,"ford","f-150","fair",8,"gas",194924,"clean","automatic","1FTPW12VX9FB41017","rwd",,,"white",,"al",35.516467,-86.441919,"2021-04-30T16:26:14-0500"
7315034108,"huntsville / decatur",15900,2014,"ford","flex","fair",6,"gas",122769,"clean","automatic","2FMGK5D86EBD27719","fwd",,,"black",,"al",35.516467,-86.441919,"2021-04-30T16:25:14-0500"
7315034542,"huntsville / decatur",19500,2014,"ford","mustang","fair",8,"gas",82283,"clean","manual","1ZVBP8CF6E5256072","rwd",,"coupe","red",,"al",35.516467,-86.441919,"2021-04-30T16:26:06-0500"
7315034031,"huntsville / decatur",9500,2015,"volkswagen","passat","salvage",4,"gas",103630,"clean","automatic","1VWAS7A36FC108904","fwd",,"sedan","white",,"al",35.516467,-86.441919,"2021-04-30T16:25:07-0500"
7315034227,"huntsville / decatur",10450,2008,"lexus","ls 460","good",6,"gas",186915,"clean","automatic","JTHBL46F285060538","rwd",,,"grey",,"al",34.768443,-86.895068,"2021-04-30T16:25:29-0500"
7315033982,"huntsville / decatur",18900,2015,"chevrolet","traverse","fair",6,"gas",72508,"clean","automatic","1GNKRJKD4FJ319514","fwd",,,"white",,"al",35.516467,-86.441919,"2021-04-30T16:24:58-0500"
7315028310,"huntsville / decatur",12450,2013,"kia","optima sx turbo","like new",4,"gas",95730,"clean","automatic","5XXGR4A67DG106027","fwd",,"sedan","black",,"al",34.768443,-86.895068,"2021-04-30T16:14:02-0500"
7315027672,"huntsville / decatur",11950,2011,"infiniti","m37","excellent",6,"gas",111385,"clean","automatic","JN1BY1AP5BM324269",,,,"black",,"al",34.768443,-86.895068,"2021-04-30T16:12:46-0500"
7315021604,"huntsville / decatur",18450,2014,"ford","mustang gt","like new",8,"gas",147903,"clean","automatic","1ZVBP8CF3E5253484","rwd",,,"red",,"al",34.768443,-86.895068,"2021-04-30T16:01:34-0500"
7315019495,"huntsville / decatur",11950,2014,"ford","focus st","good",4,"gas",150710,"clean","manual","1FADP3L94EL268568","fwd",,"hatchback","red",,"al",34.768443,-86.895068,"2021-04-30T15:57:54-0500"
7315017144,"huntsville / decatur",4900,2004,"mazda","b2300","good",4,"gas",207000,"clean","automatic",,,,,"white",,"al",35.1527,-86.5664,"2021-04-30T15:53:22-0500"
7315016384,"huntsville / decatur",27995,2012,"ford","f250 super duty","good",,"gas",47380,"clean","automatic","1FDBF2A66CEC73016",,,,"white",,"al",34.9506,-85.2432,"2021-04-30T15:51:56-0500"
7315015376,"huntsville / decatur",11950,2011,"ford","edge sport","excellent",,"gas",154733,"clean","automatic","2FMDK4AK6BBA04411",,,"SUV","silver",,"al",34.768443,-86.895068,"2021-04-30T15:50:13-0500"
7315013260,"huntsville / decatur",7950,2015,"chrysler","200 limited","good",4,"gas",153140,"clean","automatic","1C3CCCAB0FN688300","fwd",,"sedan","red",,"al",34.768443,-86.895068,"2021-04-30T15:46:18-0500"
7314998979,"huntsville / decatur",8900,2011,"toyota","camry se","excellent",4,"gas",164000,"clean","automatic",,"fwd","mid-size","sedan","white",,"al",34.7782,-86.7442,"2021-04-30T15:21:06-0500"
7314979362,"huntsville / decatur",5500,2007,"acura","mdx","salvage",,"gas",158000,"rebuilt","automatic",,,,,,,"al",34.8618,-86.5789,"2021-04-30T14:46:13-0500"
7314965035,"huntsville / decatur",34590,2018,"ford","f150 super cab xl pickup 4d","good",6,"gas",20856,"clean","other","1FTEX1CBXJKD41626",,,"pickup","white",,"al",34.57,-86.98,"2021-04-30T14:21:01-0500"
7314965038,"huntsville / decatur",15590,2012,"acura","tsx sedan 4d","good",,"other",71123,"clean","other","JH4CU2F63CC020608","fwd",,"sedan","black",,"al",34.57,-86.98,"2021-04-30T14:21:01-0500"
7314959235,"huntsville / decatur",27590,2019,"chevrolet","camaro lt coupe 2d","good",,"gas",18056,"clean","other","1G1FB1RX8K0150251","rwd",,"coupe","red",,"al",34.57,-86.98,"2021-04-30T14:11:33-0500"
7314959222,"huntsville / decatur",24590,2017,"chevrolet","silverado 1500 regular","good",6,"gas",40784,"clean","other","1GCNCNEH7HZ118773",,,"pickup","white",,"al",34.57,-86.98,"2021-04-30T14:11:32-0500"
7314959183,"huntsville / decatur",21990,2017,"chrysler","pacifica touring-l","good",6,"gas",20941,"clean","other","2C4RC1BG8HR796612","fwd",,"van","silver",,"al",34.57,-86.98,"2021-04-30T14:11:29-0500"
7314959171,"huntsville / decatur",31590,2017,"jeep","wrangler unlimited sport","good",6,"gas",30577,"clean","other","1C4BJWDG6HL695711","4wd",,"other",,,"al",34.57,-86.98,"2021-04-30T14:11:28-0500"
7314959004,"huntsville / decatur",71989,,"rover","sport","like new",6,"gas",41865,"clean","automatic","SALWV2SV1JA699790","4wd",,"SUV","grey",,"al",36.138037,-86.731163,"2021-04-30T14:11:15-0500"
7314941090,"huntsville / decatur",22499,2018,"volkswagen","tiguan","excellent",,"gas",24942,"clean","automatic","3VV2B7AX0JM121022",,,"SUV",,,"al",36.171462,-86.497053,"2021-04-30T13:42:29-0500"
7314940310,"huntsville / decatur",38900,2015,"ford","f-250","like new",,"diesel",175711,"clean","automatic","1FT7W2BT8FEC30705","4wd",,"pickup","silver",,"al",35.59352,-87.05396,"2021-04-30T13:41:19-0500"
7314939821,"huntsville / decatur",38900,2015,"ford","f-250","like new",,"diesel",175711,"clean","automatic","1FT7W2BT8FEC30705","4wd",,"pickup","silver",,"al",35.59352,-87.05396,"2021-04-30T13:40:36-0500"
7314922891,"huntsville / decatur",24989,2008,"cadillac","xlr","good",8,"gas",71637,"clean","automatic","1G6YV36A485601466","rwd",,"convertible","white",,"al",36.138037,-86.731163,"2021-04-30T13:12:20-0500"
7314920188,"huntsville / decatur",10000,1989,"gmc","sierra 1500","excellent",8,"gas",155778,"clean","automatic",,"rwd","full-size","truck","black",,"al",34.79266,-86.79667,"2021-04-30T13:08:00-0500"
7314907053,"huntsville / decatur",1800,1985,"chevrolet","c10","fair",8,"gas",35000,"clean","automatic",,,,,,,"al",34.2098,-86.752,"2021-04-30T12:46:33-0500"
7314897018,"huntsville / decatur",64495,2019,"ford","f450 super duty regular cab & chassis","excellent",,"diesel",16190,"clean","automatic","1FDUF4GT1KEF91514",,,,"white",,"al",35.0019,-78.9364,"2021-04-30T12:30:14-0500"
7314892984,"huntsville / decatur",19900,2018,"nissan","rogue sv","excellent",4,"gas",66300,"clean","automatic","KNMAT2MT1JP508918","fwd","mid-size","SUV","blue",,"al",34.7448,-86.6704,"2021-04-30T12:23:30-0500"
7314886740,"huntsville / decatur",58989,2015,"tesla","model s","like new",,"electric",23906,"clean","automatic","5YJSA1E41FF113957",,,"sedan","red",,"al",36.138037,-86.731163,"2021-04-30T12:13:15-0500"
7314886095,"huntsville / decatur",18600,2015,"toyota","sienna xle","excellent",6,"gas",114542,"clean","automatic","5TDYK3DC5FS528786","fwd","full-size","mini-van","black",,"al",34.7448,-86.6704,"2021-04-30T12:12:08-0500"
7314881260,"huntsville / decatur",16935,2018,"kia","sportage","fair",4,"gas",65096,"clean","automatic","KNDPMCAC2J7339834","4wd",,"SUV","brown",,"al",34.737799,-86.650889,"2021-04-30T12:04:14-0500"
7314881112,"huntsville / decatur",20447,2018,"kia","sorento","fair",4,"gas",42159,"clean","automatic","5XYPG4A35JG392902","fwd",,"SUV","black",,"al",34.737481,-86.653907,"2021-04-30T12:04:01-0500"
7314859729,"huntsville / decatur",23500,2016,"acura","rdx awd","good",6,"gas",71000,"clean","automatic",,"4wd","mid-size","SUV","black",,"al",34.6679,-86.5603,"2021-04-30T11:29:48-0500"
7314847951,"huntsville / decatur",30990,2017,"toyota","tundra double cab sr","good",8,"gas",41124,"clean","other","5TFRM5F17HX120972",,,"pickup","red",,"al",34.57,-86.98,"2021-04-30T11:11:04-0500"
7314836779,"huntsville / decatur",8950,2014,"toyota","corolla","good",4,"gas",131681,"clean","automatic","2T1BURHE0EC150821","fwd","compact","sedan","grey",,"al",34.792797,-86.577305,"2021-04-30T10:53:31-0500"
7314812234,"huntsville / decatur",34500,2012,"bmw","x6","like new",8,"gas",53723,"clean","automatic","5YMGZ0C57CLK14442",,,,,,"al",33.669601,-86.817617,"2021-04-30T10:11:29-0500"
7314774309,"huntsville / decatur",16306,2017,"mazda","mazda3 4-door","fair",4,"gas",101982,"clean","automatic","JM1BN1W31H1138475","fwd",,"sedan","red",,"al",34.737799,-86.650889,"2021-04-30T09:01:43-0500"
7314774155,"huntsville / decatur",16868,2017,"kia","sedona","fair",6,"gas",88062,"clean","automatic","KNDMB5C11H6217479","fwd",,"van","black",,"al",34.737481,-86.653907,"2021-04-30T09:01:27-0500"
7314768794,"huntsville / decatur",26990,2017,"nissan","titan crew cab sv pickup","good",8,"gas",34365,"clean","other","1N6AA1EK4HN542974",,,"pickup","silver",,"al",34.57,-86.98,"2021-04-30T08:51:12-0500"
7314764121,"huntsville / decatur",39590,2020,"ford","mustang gt premium coupe 2d","good",8,"gas",1419,"clean","other","1FA6P8CF5L5136223","rwd",,"coupe","white",,"al",34.57,-86.98,"2021-04-30T08:41:48-0500"
7314763013,"huntsville / decatur",8900,2010,"honda","accord lx","good",4,"gas",134037,"clean","automatic","1HGCP2F33AA008659","fwd","full-size","sedan","grey",,"al",34.7448,-86.6704,"2021-04-30T08:39:30-0500"
7314762801,"huntsville / decatur",6250,2008,"honda","pilot ex-l","excellent",6,"gas",150000,"clean","automatic",,"fwd","mid-size","SUV","black",,"al",34.7782,-86.7442,"2021-04-30T08:39:00-0500"
7314756417,"huntsville / decatur",38995,2012,"ford","f-250 super duty","like new",,"gas",9205,"clean","automatic","1FD7W2B61CEC39375","4wd",,,"white",,"al",34.9506,-85.2432,"2021-04-30T08:24:38-0500"
7314709477,"huntsville / decatur",31990,2016,"chevrolet","silverado 1500","like new",8,,107597,"clean","automatic","3GCUKREC3GG310264","4wd",,"pickup","white",,"al",33.669601,-86.817617,"2021-04-30T04:51:04-0500"
7314673453,"huntsville / decatur",16590,2015,"volkswagen","beetle 1.8t fleet","good",,"gas",39649,"clean","other","3VWF17AT1FM655022","fwd",,"hatchback","black",,"al",34.57,-86.98,"2021-04-29T22:51:01-0500"
7314673507,"huntsville / decatur",32990,2018,"toyota","highlander xle sport","good",6,"gas",23971,"clean","other","5TDJZRFHXJS844265",,,"other","red",,"al",34.57,-86.98,"2021-04-29T22:51:09-0500"
7314673464,"huntsville / decatur",18990,2018,"mitsubishi","eclipse cross es","good",,"other",15808,"clean","other","JA4AS3AA8JZ050319",,,"hatchback","red",,"al",34.57,-86.98,"2021-04-29T22:51:02-0500"
7314673450,"huntsville / decatur",22590,2018,"subaru","impreza 2.0i sport wagon","good",,"gas",17472,"clean","other","4S3GTAM6XJ3742545",,,"wagon","red",,"al",34.57,-86.98,"2021-04-29T22:51:00-0500"
7314673431,"huntsville / decatur",17990,2018,"toyota","corolla le sedan 4d","good",,"other",14277,"clean","other","5YFBURHE1JP778512","fwd",,"sedan","red",,"al",34.57,-86.98,"2021-04-29T22:50:57-0500"
7314673429,"huntsville / decatur",16990,2018,"chevrolet","trax ls sport utility","good",,"gas",25697,"clean","other","3GNCJKSB2JL154323","fwd",,"hatchback",,,"al",34.57,-86.98,"2021-04-29T22:50:57-0500"
7314673426,"huntsville / decatur",21990,2017,"honda","accord sport se sedan 4d","good",,"gas",33449,"clean","other","1HGCR2F15HA197964","fwd",,"sedan","white",,"al",34.57,-86.98,"2021-04-29T22:50:56-0500"
7314673427,"huntsville / decatur",18590,2017,"kia","soul ! wagon 4d","good",,"gas",20729,"clean","other","KNDJX3AA7H7446464","fwd",,"wagon","black",,"al",34.57,-86.98,"2021-04-29T22:50:56-0500"
7314673465,"huntsville / decatur",24990,2018,"ford","explorer sport utility 4d","good",,"gas",24652,"clean","other","1FM5K7BH6JGC05208","fwd",,"other","silver",,"al",34.57,-86.98,"2021-04-29T22:51:03-0500"
7314615999,"huntsville / decatur",23000,1967,"chevrolet","c10 truck","good",8,"gas",999999,"clean","automatic",,"rwd","full-size","truck","red",,"al",34.6809,-85.8478,"2021-04-29T19:27:09-0500"
7314579179,"huntsville / decatur",8999,2014,"nissan","sentra sv sedan 4d","like new",4,"gas",73262,"rebuilt","automatic",,"fwd","full-size","sedan","green",,"al",34.724654,-86.627534,"2021-04-29T17:59:43-0500"
7314553004,"huntsville / decatur",23900,2015,"chevrolet","silverado 2500","good",,"gas",144000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-29T17:02:46-0500"
7314551847,"huntsville / decatur",10882,2015,,"#�NOMBRE?","excellent",,"gas",129000,"rebuilt","automatic","ZFBERFAT0F6A79379",,,,"white",,"al",36.107596,-86.743824,"2021-04-29T17:00:29-0500"
7314551695,"huntsville / decatur",11882,2016,,"#�NOMBRE?","excellent",,"gas",124021,"rebuilt","automatic","ZFBERFAT5G6B01491",,,,"white",,"al",36.107596,-86.743824,"2021-04-29T17:00:15-0500"
7314551176,"huntsville / decatur",26900,2012,"chevrolet","silverado 2500","good",,"gas",91000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-29T16:59:11-0500"
7314550635,"huntsville / decatur",19800,2014,"ford","f250","fair",,"gas",175000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-29T16:58:04-0500"
7314549951,"huntsville / decatur",22900,2015,"gmc","sierra 2500","excellent",,"gas",184000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-29T16:56:36-0500"
7314530545,"huntsville / decatur",7800,2010,"cadillac","srx","salvage",6,"gas",96743,"clean","automatic",,,,,"black",,"al",34.746073,-86.587543,"2021-04-29T16:17:30-0500"
7314521180,"huntsville / decatur",11995,2007,"chevrolet","tahoe","fair",,"gas",170865,"clean","automatic","1GNFK13077J125921","4wd",,,"silver",,"al",34.9506,-85.2432,"2021-04-29T16:00:04-0500"
7314488919,"huntsville / decatur",17995,2017,"ram","promaster 1500 cargo van","fair",,"gas",147064,"clean","automatic","3C6TRVNGXHE538740",,,,"white",,"al",34.9506,-85.2432,"2021-04-29T15:01:09-0500"
7314483645,"huntsville / decatur",18800,2013,"ford","f250","fair",,"gas",176000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-29T14:51:57-0500"
7314482765,"huntsville / decatur",10998,2013,"nissan","murano","salvage",,"gas",143392,"clean","automatic","JN8AZ1MU8DW203142","fwd",,"SUV",,,"al",36.171462,-86.497053,"2021-04-29T14:50:30-0500"
7314479790,"huntsville / decatur",25800,2020,"jeep","renegade limited sport","like new",4,"gas",7900,"lien","automatic",,,,"other","black",,"al",34.6949,-86.6335,"2021-04-29T14:45:07-0500"
7314469862,"huntsville / decatur",4700,1988,"honda","crx","like new",4,"gas",104266,"clean","automatic",,"fwd","compact","hatchback","silver",,"al",34.4482,-86.9242,"2021-04-29T14:27:01-0500"
7314469534,"huntsville / decatur",8800,2007,"lexus","es 350 sedan","like new",6,"gas",153000,"clean","automatic",,"fwd","full-size","sedan","white",,"al",34.7389,-86.6249,"2021-04-29T14:26:25-0500"
7314469064,"huntsville / decatur",8700,2014,"ford","focus se flex fuel","like new",4,"gas",44000,"clean","automatic",,"fwd","mid-size","sedan","white",,"al",34.7389,-86.6249,"2021-04-29T14:25:35-0500"
7314468538,"huntsville / decatur",8995,2009,"dodge","nitro slt","like new",6,"gas",83000,"clean","automatic",,"fwd","mid-size","SUV",,,"al",34.7389,-86.6249,"2021-04-29T14:24:40-0500"
7314463542,"huntsville / decatur",21900,2012,"chevrolet","silverado 2500","excellent",,"gas",104000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-29T14:16:05-0500"
7314460681,"huntsville / decatur",39989,2016,"ram","2500","like new",8,"gas",67277,"clean","automatic","3C6TR5CJ0GG311090","4wd",,"pickup","silver",,"al",36.138037,-86.731163,"2021-04-29T14:11:12-0500"
7314458265,"huntsville / decatur",23990,2010,"chevrolet","camaro","excellent",8,"gas",19000,"clean","manual","2G1FT1EW9A9125003","rwd","full-size","coupe","blue",,"al",34.5896,-86.9887,"2021-04-29T14:06:54-0500"
7314454112,"huntsville / decatur",25900,2013,"ford","f250","good",,"gas",135000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-29T14:00:16-0500"
7314443404,"huntsville / decatur",24900,2015,"ford","f250","good",,"gas",153000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-29T13:41:13-0500"
7314426660,"huntsville / decatur",12989,2013,"cadillac","cts sedan","fair",6,,73857,"clean","automatic","1G6DJ5E33D0104912","rwd",,"sedan",,,"al",36.138037,-86.731163,"2021-04-29T13:12:15-0500"
7314422703,"huntsville / decatur",28299,2018,"lexus","is","good",,"gas",31608,"clean","automatic","JTHBA1D21J5067359","fwd","compact","sedan","white",,"al",36.171462,-86.497053,"2021-04-29T13:05:31-0500"
7314390691,"huntsville / decatur",16989,2014,"gmc","acadia","fair",6,"gas",82459,"clean","automatic","1GKKRRKDXEJ371076","fwd",,"SUV","grey",,"al",36.138037,-86.731163,"2021-04-29T12:12:02-0500"
7314385851,"huntsville / decatur",19276,2016,"subaru","crosstrek","fair",4,"gas",122963,"clean","automatic","JF2GPABC0G8200039","4wd",,"SUV",,,"al",34.737799,-86.650889,"2021-04-29T12:04:13-0500"
7314385727,"huntsville / decatur",11988,2016,"kia","soul","fair",4,"gas",78642,"clean","automatic","KNDJN2A23G7294741","fwd",,"wagon","grey",,"al",34.737481,-86.653907,"2021-04-29T12:04:01-0500"
7314384424,"huntsville / decatur",17897,2015,"lincoln","mkz","fair",6,"gas",91067,"clean","other","3LN6L2GK0FR610652","fwd",,"sedan","white",,"al",34.2056,-86.85834,"2021-04-29T12:02:04-0500"
7314380022,"huntsville / decatur",15950,2011,"chevrolet","silverado 1500","good",8,"gas",147991,"clean","automatic","3GCPCSEA7BG155825","rwd",,,"silver",,"al",34.768443,-86.895068,"2021-04-29T11:54:57-0500"
7314355874,"huntsville / decatur",24699,2018,"audi","a4","good",,"gas",67294,"clean","automatic","WAUENAF45JN006854",,"compact","sedan","silver",,"al",36.171462,-86.497053,"2021-04-29T11:15:27-0500"
7314318707,"huntsville / decatur",22795,2015,"mercedes-benz","c-class","excellent",4,"gas",67870,"clean","automatic","55SWF4KB4FU020761",,,"sedan","silver",,"al",33.669601,-86.817617,"2021-04-29T10:11:56-0500"
7314289366,"huntsville / decatur",80000,2018,,"kenworth t680","excellent",6,"diesel",395937,"clean","manual",,,,"truck","red",,"al",34.861602,-87.656929,"2021-04-29T09:15:37-0500"
7314282784,"huntsville / decatur",11275,2013,"volkswagen","cc","salvage",4,"gas",78436,"clean","automatic","WVWBP7AN9DE500206","fwd",,"sedan","black",,"al",34.737799,-86.650889,"2021-04-29T09:02:20-0500"
7314282657,"huntsville / decatur",27977,2017,"toyota","tacoma","good",4,"gas",39402,"clean","automatic","5TFAX5GN0HX103467","rwd",,"truck","white",,"al",34.737799,-86.650889,"2021-04-29T09:02:06-0500"
7314248868,"huntsville / decatur",3600,1997,"ford","f150","good",8,"gas",206000,"clean","manual",,,,"truck","silver",,"al",35.1527,-86.5664,"2021-04-29T07:34:27-0500"
7314222921,"huntsville / decatur",50990,2017,"mercedes-benz","s-class","like new",8,"gas",68643,"clean","automatic","WDDUG8FB5HA318535",,,"sedan","black",,"al",33.669601,-86.817617,"2021-04-29T04:51:09-0500"
7314206425,"huntsville / decatur",5999,2009,"acura","tl","good",6,"gas",154000,"rebuilt","automatic",,"rwd","full-size","sedan","silver",,"al",34.8414,-86.6997,"2021-04-29T00:58:49-0500"
7314200906,"huntsville / decatur",1000,1973,"toyota",,"salvage",,"other",999999,"missing","other",,,,,,,"al",35.7173,-86.9048,"2021-04-29T00:10:28-0500"
7314187705,"huntsville / decatur",5495,2008,"cadillac","dts","good",8,"gas",125896,"clean","automatic",,,"full-size","sedan","silver",,"al",34.3283,-86.4896,"2021-04-28T22:49:28-0500"
7314179849,"huntsville / decatur",5795,2007,"cadillac","dts","excellent",8,"gas",104500,"clean","automatic",,,"full-size","sedan","silver",,"al",34.3283,-86.4896,"2021-04-28T22:11:58-0500"
7314168781,"huntsville / decatur",15500,1971,"chevrolet","monte carlo","fair",8,"gas",60483,"clean","automatic",,,,,,,"al",34.759,-86.69,"2021-04-28T21:27:18-0500"
7314067462,"huntsville / decatur",7500,2008,"chrysler","aspen","like new",8,"gas",191000,"clean","automatic",,"rwd","full-size","SUV","white",,"al",34.6215,-86.4644,"2021-04-28T16:59:03-0500"
7314055065,"huntsville / decatur",6900,2003,"ford","ranger edge 4x4","good",6,"gas",230000,"clean","automatic",,"4wd","mid-size","pickup","white",,"al",34.8317,-86.8867,"2021-04-28T16:32:52-0500"
7314053419,"huntsville / decatur",11900,2007,"chevrolet","silverado 2500","fair",,"gas",198000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T16:29:47-0500"
7314051520,"huntsville / decatur",8500,2007,"ford","expedition","salvage",8,"gas",196014,"clean","automatic","1FMFU18577LA69843","4wd",,,"white",,"al",35.516467,-86.441919,"2021-04-28T16:25:53-0500"
7314050459,"huntsville / decatur",26900,2012,"ford","f250","good",,"gas",126000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T16:23:49-0500"
7314040077,"huntsville / decatur",27900,2015,"chevrolet","silverado 2500","good",,"gas",134000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T16:03:42-0500"
7314039095,"huntsville / decatur",30900,2014,"ford","f250","good",,"gas",96000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T16:01:54-0500"
7314035972,"huntsville / decatur",10900,2002,"chevrolet","silverado 2500","salvage",,"gas",178000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T15:56:07-0500"
7314022876,"huntsville / decatur",29000,2019,"toyota","tacoma","excellent",6,"gas",29500,"clean","automatic",,"4wd","mid-size","pickup","silver",,"al",34.618,-86.0562,"2021-04-28T15:31:36-0500"
7314018921,"huntsville / decatur",17900,2012,"ford","f250","fair",,"gas",161000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T15:24:20-0500"
7314015061,"huntsville / decatur",4477,2006,"chevrolet","express 3500 van","salvage",8,"gas",250000,"clean","automatic",,,,"van","white",,"al",34.7448,-86.6704,"2021-04-28T15:17:24-0500"
7314007584,"huntsville / decatur",17900,2011,"chevrolet","silverado 2500","fair",,"gas",186000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T15:04:47-0500"
7314003035,"huntsville / decatur",17500,2010,"jeep","wrangler unlimited","good",6,"gas",176000,"clean","automatic",,"4wd","full-size","other","silver",,"al",34.6215,-86.4644,"2021-04-28T14:57:07-0500"
7313999271,"huntsville / decatur",750,2004,"saturn","l300","fair",6,"gas",91553,"clean","automatic",,"fwd","mid-size","wagon","red",,"al",34.6205,-86.551,"2021-04-28T14:50:25-0500"
7313977271,"huntsville / decatur",16977,2015,"honda","cr-v","fair",4,"gas",134543,"clean","automatic","2HKRM3H74FH523001","fwd",,"SUV","grey",,"al",36.138037,-86.731163,"2021-04-28T14:11:09-0500"
7313971477,"huntsville / decatur",30990,2016,"chevrolet","colorado crew cab z71","good",,"other",34940,"clean","other","1GCGTDE32G1341288","4wd",,"pickup","blue",,"al",34.57,-86.98,"2021-04-28T14:01:33-0500"
7313957282,"huntsville / decatur",19900,2012,"ford","f250","fair",,"gas",168000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T13:38:10-0500"
7313952753,"huntsville / decatur",6500,2011,"hyundai","genesis coupe 2.0t","excellent",4,"gas",197000,"clean","automatic",,"rwd","compact","coupe","red",,"al",34.473637,-86.991978,"2021-04-28T13:30:37-0500"
7313944107,"huntsville / decatur",20900,2010,"gmc","sierra 2500","fair",,"gas",139000,"clean","automatic",,,,,,,"al",35.265997,-87.322254,"2021-04-28T13:16:23-0500"
7313941152,"huntsville / decatur",62977,2017,"chevrolet","corvette","like new",8,"gas",1006,"clean","automatic","1G1YD2D78H5107914","rwd",,"coupe","white",,"al",36.138037,-86.731163,"2021-04-28T13:11:38-0500"
7313934772,"huntsville / decatur",10945,2016,"chevrolet","cruze limited lt","salvage",,"gas",80501,"clean","automatic",,,,,,,"al",34.705531,-86.593525,"2021-04-28T13:01:24-0500"
7313932798,"huntsville / decatur",14500,2018,"hyundai","elantra sel","fair",,"gas",71996,"clean","automatic",,,,,,,"al",34.705531,-86.593525,"2021-04-28T12:58:25-0500"
7313932369,"huntsville / decatur",10500,2007,"gmc","yukon","good",8,"gas",173000,"clean","automatic",,,,,"black",,"al",34.7789,-86.5438,"2021-04-28T12:57:42-0500"
7313931331,"huntsville / decatur",13510,2017,"ford","fusion hybrid titanium","fair",,"gas",110157,"clean","automatic",,,,,,,"al",34.705531,-86.593525,"2021-04-28T12:56:00-0500"
7313926351,"huntsville / decatur",10400,2006,"dodge","dakota laramie quad cab","excellent",8,"gas",89200,"clean","automatic",,"rwd",,"pickup","black",,"al",34.8317,-86.8867,"2021-04-28T12:47:35-0500"
7313903947,"huntsville / decatur",14989,2014,"chevrolet","express cargo van","fair",8,"gas",204477,"clean","automatic","1GCWGFCA8E1198230","rwd",,"van","white",,"al",36.138037,-86.731163,"2021-04-28T12:11:58-0500"
7313897187,"huntsville / decatur",16700,2013,"ford","f-150","fair",8,"gas",180917,"clean","other","1FTFW1EF6DKD13303","4wd",,"truck",,,"al",34.2056,-86.85834,"2021-04-28T12:01:57-0500"
7313897040,"huntsville / decatur",15897,2018,"chevrolet","malibu","fair",4,"gas",65950,"clean","other","1G1ZB5ST9JF144448","fwd",,"sedan","grey",,"al",34.2056,-86.85834,"2021-04-28T12:01:45-0500"
7313892376,"huntsville / decatur",23900,2015,"ram","1500","good",,"diesel",107663,"clean","automatic","1C6RR7FM0FS511955","4wd",,"pickup","silver",,"al",35.59352,-87.05396,"2021-04-28T11:54:36-0500"
7313889140,"huntsville / decatur",6695,2014,"dodge","grand caravan","good",6,"gas",152000,"clean","automatic",,,,,"black",,"al",34.7789,-86.5438,"2021-04-28T11:49:33-0500"
